org_id,name,category,subcategory,area,website,verification_status,last_verified
ORG-06619,East York Probus Club,seniors-membership,[seniors-membership] PROBUS fellowship club,Toronto (East York),https://eastyorkprobus.ca/,verified-live,2026-08-16
ORG-06620,Probus Club of Toronto Waterfront,seniors-membership,[seniors-membership] PROBUS fellowship club,Toronto (waterfront),https://probusglobal.org/Clubs/show.php?id=CA-278,verified-live,2026-08-16
ORG-06621,Men's Probus Club of Newmarket,seniors-membership,[seniors-membership] PROBUS fellowship club (men's),York Region (Newmarket),https://www.mensprobusclubofnewmarket.ca/,verified-live,2026-08-16
ORG-06623,Hanlan Boat Club,sport-recreation,[rowing-club] rowing club,Toronto (downtown waterfront),https://www.hanlanboatclub.ca/,verified-live,2026-08-16
ORG-06626,Able Sail Toronto,sport-recreation,[fitness-community] accessible/adaptive sailing program,"Toronto (1 Stadium Rd, waterfront)",,verified-live,2026-08-16
ORG-06627,Alexandra Yacht Club,sport-recreation,[yacht-club] yacht club,"Toronto (2 Stadium Rd, waterfront)",,verified-live,2026-08-16
ORG-06628,Aquatic Park Sailing Club,sport-recreation,[yacht-club] sailing club,"Toronto (2255B Queen St E, the Beaches)",,verified-live,2026-08-16
ORG-06629,Ashbridges Bay Yacht Club,sport-recreation,[yacht-club] yacht club,Toronto (30 Ashbridge's Bay Park Rd),,verified-live,2026-08-16
ORG-06630,Blind Sailing Association of Canada,sport-recreation,[yacht-club] accessible sailing organization,Toronto (7-B Pleasant Blvd),,verified-live,2026-08-16
ORG-06631,Bluffer's Park Yacht Club,sport-recreation,[yacht-club] yacht club,"Toronto (2369 Kingston Rd, Scarborough)",,verified-live,2026-08-16
ORG-06632,Broad Reach Foundation for Youth Leaders,sport-recreation,[yacht-club] youth sail-training charity,Toronto (20 Lower Spadina Ave),,verified-live,2026-08-16
ORG-06633,Canadian Albacore Association,sport-recreation,[yacht-club] dinghy-class racing association,Toronto (970 Queen St E),,verified-live,2026-08-16
ORG-06634,Cathedral Bluffs Yacht Club,sport-recreation,[yacht-club] yacht club,"Toronto (2975 Kingston Rd, Scarborough)",,verified-live,2026-08-16
ORG-06635,Diane Reid Sail Training and Coaching,sport-recreation,[yacht-club] sail-training program,Toronto (Scarborough),,verified-live,2026-08-16
ORG-06636,Etobicoke Yacht Club,sport-recreation,[yacht-club] yacht club,"Toronto (300 Humber Bay Park Rd, Etobicoke)",,verified-live,2026-08-16
ORG-06637,Etobicoke Yacht Club Junior Sail Program,sport-recreation,[fitness-community] youth sailing program,"Toronto (300 Humber Bay Park Rd, Etobicoke)",,verified-live,2026-08-16
ORG-06638,Great Lakes Sailing School,sport-recreation,[yacht-club] sailing school,Toronto (1 Leslie St),,verified-live,2026-08-16
ORG-06639,Harbour City Yacht Club,sport-recreation,[yacht-club] yacht club,Toronto (PO Box 5936 Station A),,verified-live,2026-08-16
ORG-06640,Highland Yacht Club,sport-recreation,[yacht-club] yacht club,"Toronto (5 Bluffers Park Rd, Scarborough)",,verified-live,2026-08-16
ORG-06641,Humber Bay Sailing Centre,sport-recreation,[yacht-club] sailing centre,"Toronto (100 Humber Bay Park Rd, Etobicoke)",,verified-live,2026-08-16
ORG-06642,Island Yacht Club,sport-recreation,[yacht-club] yacht club,"Toronto (Mugg's Island, Toronto Islands)",,verified-live,2026-08-16
ORG-06643,Lakeshore Yacht Club,sport-recreation,[yacht-club] yacht club,"Toronto (76 Colonel Sam Smith Park Dr, Etobicoke)",,verified-live,2026-08-16
ORG-06644,Mimico Cruising Club,sport-recreation,[yacht-club] cruising/yacht club,"Toronto (200 Humber Bay Park Rd, Etobicoke)",,verified-live,2026-08-16
ORG-06645,Mooredale Sailing Club,sport-recreation,[yacht-club] sailing club,Toronto (8 Regatta Rd),,verified-live,2026-08-16
ORG-06646,National Yacht Club,sport-recreation,[yacht-club] yacht club,"Toronto (1 Stadium Rd, waterfront)",,verified-live,2026-08-16
ORG-06647,Outer Harbour Centreboard Club,sport-recreation,[yacht-club] sailing club,Toronto (14 Regatta Rd),,verified-live,2026-08-16
ORG-06648,Outer Harbour Sailing Federation,sport-recreation,[yacht-club] sailing federation,Toronto (Regatta Rd),,verified-live,2026-08-16
ORG-06649,Queen City Yacht Club,sport-recreation,[yacht-club] yacht club,"Toronto (Algonquin Island, Toronto Islands)",https://www.qcyc.ca/,verified-live,2026-08-16
ORG-06650,Sailing Strong,sport-recreation,[yacht-club] sailing club,"Toronto (70 Eleventh St, Etobicoke)",,verified-live,2026-08-16
ORG-06651,Scarborough Bluffs Sailing Club,sport-recreation,[yacht-club] sailing club,"Toronto (2975 Kingston Rd, Scarborough)",,verified-live,2026-08-16
ORG-06652,St. James Town Sailing Club,sport-recreation,[yacht-club] sailing club,Toronto (10 Regatta Rd),,verified-live,2026-08-16
ORG-06653,Toronto Harbour Nautical Centre,sport-recreation,[yacht-club] sailing/nautical centre,Toronto (275 Queens Quay W),,verified-live,2026-08-16
ORG-06654,Toronto Hydroplane & Sailing Club,sport-recreation,[yacht-club] yacht club,Toronto (20 Ashbridges Bay Park Rd),,verified-live,2026-08-16
ORG-06655,Toronto Island Sailing Club,sport-recreation,[yacht-club] sailing club,Toronto (Toronto Islands),,verified-live,2026-08-16
ORG-06656,Toronto Multihull Cruising Club,sport-recreation,[yacht-club] cruising club (multihull/catamaran),Toronto (16 Regatta Rd),,verified-live,2026-08-16
ORG-06657,Toronto Sailing & Canoe Club,sport-recreation,[yacht-club] sailing/canoe club,Toronto (391 Lake Shore Blvd W),,verified-live,2026-08-16
ORG-06658,Toronto Windsurfing Club,sport-recreation,[yacht-club] windsurfing club,Toronto (1015 Lakeshore Blvd),,verified-live,2026-08-16
ORG-06659,TorontoSail.ca,sport-recreation,[yacht-club] sailing club,"Toronto (200 Humber Bay Park Rd W, Etobicoke)",,verified-live,2026-08-16
ORG-06660,Voyageur Sailing,sport-recreation,[yacht-club] sailing club,Toronto,,verified-live,2026-08-16
ORG-06661,Water Rat Sailing Club,sport-recreation,[yacht-club] sailing club,Toronto (970 Queen St E),,verified-live,2026-08-16
ORG-06662,Westwood Sailing Club,sport-recreation,[yacht-club] sailing club,Toronto (970 Queen St E),,verified-live,2026-08-16
ORG-06663,Bronte Harbour Yacht Club,sport-recreation,[yacht-club] yacht club,Halton (Oakville),,verified-live,2026-08-16
ORG-06664,Bronte Sailing Club,sport-recreation,[yacht-club] sailing club,Halton (Oakville),,verified-live,2026-08-16
ORG-06665,Oakville Yacht Squadron,sport-recreation,[yacht-club] yacht club,Halton (Oakville),,verified-live,2026-08-16
ORG-06666,The Oakville Club,sport-recreation,[yacht-club] private multi-sport waterfront club,"Halton (56 Water St, Oakville)",,verified-live,2026-08-16
ORG-06667,Port Credit Yacht Club,sport-recreation,[yacht-club] yacht club,Peel (Mississauga),,verified-live,2026-08-16
ORG-06668,Mississauga Sailing Club,sport-recreation,[yacht-club] sailing club,Peel (Mississauga),,verified-live,2026-08-16
ORG-06669,Cook Bay Yacht Club,sport-recreation,[yacht-club] yacht club,York Region (Newmarket / Lake Simcoe),,verified-live,2026-08-16
ORG-06670,Fairport Yacht Club,sport-recreation,[yacht-club] yacht club,Durham (Pickering),,verified-live,2026-08-16
ORG-06671,Frenchman's Bay Yacht Club,sport-recreation,[yacht-club] yacht club,Durham (Pickering),,verified-live,2026-08-16
ORG-06672,Newcastle Yacht Club,sport-recreation,[yacht-club] yacht club,Durham (Newcastle),,verified-live,2026-08-16
ORG-06673,Whitby Yacht Club,sport-recreation,[yacht-club] yacht club,Durham (Whitby),,verified-live,2026-08-16
ORG-06674,CrossFit SMASHBOX (Performance & Fitness),sport-recreation,[fitness-community] CrossFit/HYROX affiliate gym,"Toronto (Corktown, Yorkville, Islington/Lake Shore, Junction — 4 locations)",https://www.smashboxfit.ca/,verified-live,2026-08-16
ORG-06676,Downsview parkrun,sport-recreation,[fitness-community] free weekly timed 5K,Ward 6 (York Centre),https://www.parkrun.ca/downsview/,verified-live,2026-08-16
ORG-06677,20s Run Club,sport-recreation,"[fitness-community] run club (informal, weekly)",York Region (Richmond Hill),https://runclubs.ca/toronto/20s-run-club,verified-live,2026-08-16
ORG-06678,261 Fearless Club Toronto,sport-recreation,"[fitness-community] run club (women-only, informal)",Toronto (Ramsden Park),https://runclubs.ca/toronto/261-fearless-club-toronto,verified-live,2026-08-16
ORG-06679,3K Run Club,sport-recreation,"[fitness-community] run club (informal, weekly)",Toronto (Scarborough — Milliken Rec),https://runclubs.ca/toronto/3k-run-club,verified-live,2026-08-16
ORG-06680,Actualize Running Club,sport-recreation,"[fitness-community] run club (informal, weekly)",Toronto,https://runclubs.ca/toronto/actualize-running-club,verified-live,2026-08-16
ORG-06681,A Cup of Run,sport-recreation,"[fitness-community] run club (women-only, informal)",Toronto (rotating location),https://runclubs.ca/toronto/a-cup-of-run,verified-live,2026-08-16
ORG-06682,Alegro Running Division,sport-recreation,"[fitness-community] run club (informal, weekly)",Toronto (Davenport Rd),https://runclubs.ca/toronto/alegro-running-division,verified-live,2026-08-16
ORG-06683,Almonte Run Club,sport-recreation,"[fitness-community] run club (informal, weekly, pub-based)",Toronto,https://runclubs.ca/toronto/almonte-run-club,verified-live,2026-08-16
ORG-06684,Asian Toronto Running Club,sport-recreation,"[fitness-community] run club (informal, weekly)",Toronto (Canoe Landing Park),https://runclubs.ca/toronto/asian-toronto-running-club,verified-live,2026-08-16
ORG-06685,Bay Street Run Club,sport-recreation,"[fitness-community] run club (informal, weekly)",Toronto (financial district),https://runclubs.ca/toronto/bay-street-run-club,verified-live,2026-08-16
ORG-06686,Beer Run,sport-recreation,"[fitness-community] run club (informal, weekly, brewery-based)",Toronto (rotating breweries),https://runclubs.ca/toronto/beer-run,verified-live,2026-08-16
ORG-06687,BeneFIT Pro Run Club,sport-recreation,"[fitness-community] run club (informal, weekly)",Toronto (Balmoral Park),https://runclubs.ca/toronto/benefit-pro-run-club,verified-live,2026-08-16
ORG-06688,Blacktoe Midtown,sport-recreation,"[fitness-community] run club (retail-affiliated, weekly)",Toronto (midtown),https://runclubs.ca/toronto/blacktoe-midtown,verified-live,2026-08-16
ORG-06689,BlackToe Running,sport-recreation,"[fitness-community] run club (retail-affiliated, weekly)",Toronto (95 Bathurst St + other locations),https://runclubs.ca/toronto/blacktoe-running,verified-live,2026-08-16
ORG-06690,Brown Girls Run,sport-recreation,"[fitness-community] run club (women-of-colour focused, weekly)",Toronto (Queens Quay & Stadium Rd),https://runclubs.ca/toronto/brown-girls-run,verified-live,2026-08-16
ORG-06691,Culture Athletics,sport-recreation,"[fitness-community] run club (informal, weekly)",Toronto (972 Queen St E),https://runclubs.ca/toronto/culture-athletics,verified-live,2026-08-16
ORG-06692,Curre Club,sport-recreation,"[fitness-community] run club (informal, weekly, coffee-based)",Toronto (Neo Coffee Bar),https://runclubs.ca/toronto/curre-club,verified-live,2026-08-16
ORG-06693,Daily Acta,sport-recreation,"[fitness-community] run club (informal, weekly)",Toronto (The Well),https://runclubs.ca/toronto/daily-acta,verified-live,2026-08-16
ORG-06694,Dupont Run Club,sport-recreation,"[fitness-community] run club (informal, weekly)",Toronto (Dupont/Ossington),https://runclubs.ca/toronto/dupont-run-club,verified-live,2026-08-16
ORG-06695,Eastbound Run Crew (EBRC),sport-recreation,"[fitness-community] run club (brewery-based, weekly)",Toronto (Eastbound Brewing Co),https://runclubs.ca/toronto/eastbound-run-crew-ebrc,verified-live,2026-08-16
ORG-06696,Founders Run Club,sport-recreation,"[fitness-community] run club (startup/tech-networking, weekly)",Toronto (Union Station),https://runclubs.ca/toronto/founders-run-club,verified-live,2026-08-16
ORG-06697,Front Runners Toronto,sport-recreation,"[fitness-community] run club (LGBTQ2S, est. 1987)",Toronto (Barbara Hall Park / The 519),https://www.frontrunnerstoronto.ca/about,verified-live,2026-08-16
ORG-06698,Girls run the 6ix,sport-recreation,"[fitness-community] run club (women-only, informal)",Toronto (Queens Quay & Stadium Rd),https://runclubs.ca/toronto/girls-run-the-6ix,verified-live,2026-08-16
ORG-06699,GLB Run Club,sport-recreation,"[fitness-community] run club (brewery-based, weekly)","Toronto (Great Lakes Brewery, Etobicoke)",https://runclubs.ca/toronto/glb-run-club,verified-live,2026-08-16
ORG-06700,High Park Rogue Runners,sport-recreation,"[fitness-community] run club (mid/long-distance, weekly)",Toronto (High Park),https://highparkroguerunners.com/,verified-live,2026-08-16
ORG-06701,Humber Bay Run Club,sport-recreation,"[fitness-community] run club (informal, weekly)","Toronto (Humber Bay Shores, Etobicoke)",https://runclubs.ca/toronto/humber-bay-run-club,verified-live,2026-08-16
ORG-06702,Humber Bay Running Club,sport-recreation,"[fitness-community] run club (informal, weekly)","Toronto (Humber Bay Shores, Etobicoke)",https://runclubs.ca/toronto/humber-bay-running-club,verified-live,2026-08-16
ORG-06703,Humber Bay Shores – OTF Parklawn,sport-recreation,"[fitness-community] run club (gym-affiliated, weekly)",Toronto (Etobicoke),https://runclubs.ca/toronto/humber-bay-shores-otf-parklawn-run-club,verified-live,2026-08-16
ORG-06704,IDRC (I Don't Run Club),sport-recreation,"[fitness-community] run club (ex-athlete focused, weekly)",Toronto (The Well),https://runclubs.ca/toronto/i-don't-run-club,verified-live,2026-08-16
ORG-06705,Kolbe.15,sport-recreation,"[fitness-community] run club (informal, weekly)",Toronto (Harbourfront Centre),https://runclubs.ca/toronto/kolbe-15,verified-live,2026-08-16
ORG-06706,Ladies Run Crew,sport-recreation,"[fitness-community] run club (women-only, informal)",Toronto (625 King St W),https://runclubs.ca/toronto/ladies-run-crew,verified-live,2026-08-16
ORG-06707,Le 6am Club,sport-recreation,"[fitness-community] run club (informal, weekly, coffee-based)","Toronto (Balzac's Coffee, Market St)",https://runclubs.ca/toronto/le-6am-club-toronto,verified-live,2026-08-16
ORG-06708,Liberty Village Striders,sport-recreation,"[fitness-community] run club (neighbourhood, weekly)",Toronto (Liberty Village),https://runclubs.ca/toronto/liberty-village-striders,verified-live,2026-08-16
